title,start,end,location,url,description,uid,category,series_id,label,weak_label,predicted_label,confidence,needs_review,label_source,prediction_confidence
Music Bingo at Lillian's Pizza,2025-08-26T00:00:00+00:00,2025-08-26T02:00:00+00:00,"Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-08-25-2025-39358,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39358,,,1.0,,,,,model_prediction,0.942899822692676
Leadership PK Class II Welcome Party,2025-08-25T22:00:00+00:00,2025-08-25T23:30:00+00:00,"Sunset Grille 14050 Canal Way Perdido Key, FL 32507",https://business.perdidochamber.com/events/details/leadership-pk-class-ii-welcome-party-39085,"Welcome Party for Leadership Class II  

Hosted by Leadership Perdido Key (LPK) of the Perdido Key Area Chamber of Commerce

Join us for an exciting evening of connection, celebration, and community at the LPK Welcome Party! We're thrilled to welcome our newest leaders   Leadership Class II   and bring them together with alumni from LPK Class I and the LPK Steering Committee for an unforgettable kickoff to the year ahead.

   Date: August 25th

  Location: Sunset Grille

  Time: 5-6:30 p.m,

Come ready to network, share stories, and build new friendships with fellow changemakers who are committed to shaping the future of Perdido Key. Light refreshments, great conversations, and a few fun surprises await!

Let's celebrate leadership, collaboration, and the journey ahead   together.",e.2644.39085,,,0.0,,,,,model_prediction,0.5
Ambassadors of the Key Committee Meeting,2025-08-22T16:30:00+00:00,2025-08-22T17:30:00+00:00,The Point Restaurant,https://business.perdidochamber.com/events/details/ambassadors-of-the-key-committee-meeting-39399,"Ambassadors of the Key Committee Meeting

3rd Friday Monthly | 11:30AM | Location Changes Monthly 



Ambassador meetings are held once a month on the 3rd Friday at 11:30 AM at a different member restaurant each month. These meetings provide a great opportunity to connect, share updates, and collaborate on upcoming Chamber initiatives. Each Ambassador is responsible for the purchase of their own meal.



The Ambassadors of the Key serve as the welcoming arm of the Perdido Chamber, focusing on member recruitment, retention, and engagement. This dedicated group of business and individual members acts as the connectors within our chamber community. They work to help members get plugged in by introducing them to fellow business professionals, Chamber events, and valuable resources.



Ambassadors help create a welcoming environment for new and existing members, assist with Chamber-hosted events, and work to increase visibility and engagement. Ambassadors try to ensure that every member feels welcomed, informed, and empowered to make the most of their Chamber membership.



For more information on how to become an Ambassador of the Key, contact Madelyn Bell, Membership Engagement & Events Director at 850.492.4660 or membership@perdidochamber.com.",e.2644.39399,,,0.0,,,,,model_prediction,0.5881729171041532
Music Bingo at Perdido Key Sports Bar,2025-08-22T00:00:00+00:00,2025-08-22T02:00:00+00:00,Perdido Key Sports Bar & Restaurant,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-08-21-2025-39336,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39336,,,1.0,,,,,model_prediction,0.9437115136513233
Music Bingo at Perdido Key Sports Bar,2025-08-29T00:00:00+00:00,2025-08-29T02:00:00+00:00,Perdido Key Sports Bar & Restaurant,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-08-28-2025-39337,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39337,,,1.0,,,,,model_prediction,0.9437115136513233
"Florida SBDC at UWF Presents ""Essentials of Small Business Marketing""",2025-08-21T14:00:00+00:00,2025-08-21T15:00:00+00:00,"Greater Pensacola Chamber of Commerce 418 W Garden St, CO:LAB Bldg, 4th flr Pensacola, FL 32501",https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-essentials-of-small-business-marketing-39060,"Marketing can get as complicated as you want (or rather don't want!), but for most small business owners there simply isn't enough time to do everything. This one hour workshop will cover the basics and essentials of taking ""easy wins"", that you can and should be doing. You'll walk away from this class knowing how to avoid simple marketing mistakes, and ensuring you don't miss readily available opportunities.",e.2644.39060,,,0.0,,,,,model_prediction,0.9148082653537634
August Business After Hours 2025,2025-08-20T22:00:00+00:00,2025-08-21T00:00:00+00:00,Flora-Bama Ole River Grill,https://business.perdidochamber.com/events/details/august-business-after-hours-2025-38318,"The Perdido Key Area Chamber of Commerce invites all members and future members to our monthly Business After Hours, a fantastic perk of Chamber membership and a great way to build connections in the community!

This energetic networking event is held from 5:00 PM to 7:00 PM at a different host location each month, providing the perfect opportunity to meet fellow professionals in a relaxed and welcoming atmosphere.

August's Business After Hours will take place at:

Flora-Bama Ole River Grill

17400 Perdido Key Drive

Enjoy light hors d'oeuvres, generously provided by our host, as you mingle and expand your network. Be sure to bring your business cards for networking and prize drawings-door prize donations are always welcome!
Fees/Admission:

Free for Chamber Members: One of the many benefits of being part of our Chamber!

$5 for Future Members: A great way to explore the benefits of joining.

We can't wait to see you there! Registration is highly encouraged to help our hosts prepare.",e.2644.38318,,,0.0,,,,,model_prediction,0.6985301928912074
Perdido Key Rotary,2025-08-20T12:30:00+00:00,2025-08-20T13:30:00+00:00,"The Point Church,13801 Innerarity Point Road",https://business.perdidochamber.com/events/details/perdido-key-rotary-08-20-2025-39075,"Rotary club meeting, speaker Leah Schultz, Development Coordinator, Wildlife Sanctuary of NW Florida, regarding the Sanctuary activities and programs and fund raising",e.2644.39075,,,0.0,,,,,model_prediction,0.9153747451881644
Team Trivia at Perdido Key Sports Bar,2025-08-20T00:00:00+00:00,2025-08-20T02:00:00+00:00,"Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-08-19-2025-39115,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!",e.2644.39115,,,1.0,,,,,model_prediction,0.9429318002760838
Music Bingo at Lillian's Pizza,2025-08-19T00:00:00+00:00,2025-08-19T02:00:00+00:00,"Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-08-18-2025-39357,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39357,,,1.0,,,,,model_prediction,0.942899822692676
Women Mean Business: LeadHer Lunch Series - August 2025,2025-08-15T16:00:00+00:00,2025-08-15T18:00:00+00:00,Grand Lagoon Yacht Club,https://business.perdidochamber.com/events/details/women-mean-business-leadher-lunch-series-august-2025-39066,"The Perdido Key Area Chamber of Commerce's Women Mean Business Committee is proud to present a new event series, Women Mean Business: LeadHer Lunch Series. This series is designed to connect, inspire, and empower women in business. This ""power hour"" style event is your opportunity to network with other professionals and hear from dynamic local leaders who are making an impact in our community. Event doors will open for 11:00AM for networking and Captain Chandra Newman will begin speaking at 11:30AM. 



Meet our Speaker - Captain Chandra Newman, NAS Pensacola Commanding Officer

Captain Chandra Newman | Commanding Officer, NAS Pensacola (Read Full Bio Here)

Captain Chandra Newman, a native of Inverness, Florida, commissioned in the U.S. Navy in 2002 after earning her B.S. in Education from Troy State University, summa cum laude. She earned her wings in 2004 and later received a Master?s in National Security and Strategic Studies from the Naval War College, along with executive education from the University of Virginia's Darden School of Business. Her career includes operational assignments with HSC-26, disaster relief in Pakistan, deployments aboard multiple Navy vessels, and presidential support at Camp David. She held leadership roles as Assistant Navigator on USS Dwight D. Eisenhower, Operations Officer at HSC-25 in Guam, and Executive Officer at U.S. European Command's C4 Directorate and Joint Cyber Center. As Commanding Officer of HSC-5 Nightdippers, she led global deployments supporting Operations Inherent Resolve and Sentinel, earning the 2019 Battle ""E."" She also served as a Secretary of Defense Executive Fellow with Raytheon and as Director of Naval Aviation's LEGACY program at CNAF Headquarters.

Captain Newman assumed command of NAS Pensacola on November 15, 2024. Her personal decorations include the Legion of Merit, Defense Meritorious Service Medal, and Navy Commendation Medals (3), among others.



Grab a friend or colleague, bring your business cards, and join us for this exciting and uplifting luncheon. You won't want to miss the chance to hear from our area's inspiring women leaders while making meaningful connections with others who are just as passionate about growth and leadership as you are. Seats are limited, get your tickets now and be part of something powerful!



For more information on available sponsorships, click here!

About the Women Mean Business Committee

The Women Mean Business Committee brings together women in the Perdido area to empower, support, and uplift one another through meaningful connection, collaboration, and community involvement. Our mission is to empower women by sharing professional experiences, building lasting business relationships, and supporting women-focused philanthropic efforts. Each quarter, WMB tries to host a variety of events designed to foster connection and personal growth while keeping things fun, fresh, and meaningful. Events typically range from structured networking to relaxed social gatherings, with something for everyone!

 


All sales are final and non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling your booth space if you are unable to attend.



By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.",e.2644.39066,,,0.0,,,,,model_prediction,0.9143582602435036
Bid for a Cause – Secret Meals Online Silent Auction,2025-08-15T14:00:00+00:00,2025-08-23T03:00:00+00:00,https://app.charityauctionstoday.com/auctions/2025-secret-meals-online-auction-44216,https://business.perdidochamber.com/events/details/bid-for-a-cause-secret-meals-online-silent-auction-39402,"Help us end childhood hunger in South Alabama! The 2025 Secret Meals Online Silent Auction opens Friday, August 15 at 9 a.m. and runs through Friday, August 22 at 10 p.m.

Every bid makes a difference 100% of proceeds go directly toward providing weekend meals to local children in need.

Join us online here, find unique items to win, and make an impact in your community!",e.2644.39402,,,0.0,,,,,model_prediction,0.5095591230867788
Music Bingo at Perdido Key Sports Bar,2025-08-15T00:00:00+00:00,2025-08-15T02:00:00+00:00,Perdido Key Sports Bar & Restaurant,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-08-14-2025-39335,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39335,,,1.0,,,,,model_prediction,0.9437115136513233
2025 Perdido Palooza Community Party,2025-08-14T22:00:00+00:00,2025-08-15T02:00:00+00:00,"Warrior Beer Company 10605 Sorrento Rd, Pensacola, FL 32507",https://business.perdidochamber.com/events/details/2025-perdido-palooza-warrior-beer-company-08-14-2025-38802,"Perdido Palooza is a vibrant monthly community party that brings people together in a fun, festive atmosphere! Hosted by the Perdido Key Area Chamber of Commerce and Warrior Beer Company, this event is designed to celebrate the spirit and charm of the Perdido community! Held from May through October, each month features live performances from talented musicians, craft beer, local food trucks, and a strong focus on supporting the community through partnerships with local businesses and artisans.

 

What to Expect at Perdido Palooza:

  Enjoy live music

   Shop & visit with local vendors and businesses 

  Savor craft beer brewed on-site by Warrior Beer Company

  Connect with friends, neighbors, and the community while supporting local talent and our local businesses.

 

When: The second Thursday of every month, from May through October.



Interested in being a part of the event? Check out the sponsorship information and the vendor information here!

 

Celebrate local, enjoy the best of Perdido Key, and join us at Perdido Palooza for an unforgettable experience. Let's raise a glass to community, music, food, and fun!

 

FUTURE DATES: 

SEPTEMBER 11

OCTOBER 9
 



All sales are final and non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling your booth space if you are unable to attend.



By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.",e.2644.38802,,,0.0,,,,,model_prediction,0.815294529816387
